id,host_id,actual_label,prob_illegal,latitude,longitude
777802203255436038,200662472,0,0.94430958500913,40.84604654349752,-73.78866260602987
752124066836971423,88566861,0,0.9441669185161875,40.7202,-73.9906
1379118107310334346,219517861,0,0.9441576420487856,40.71906108647941,-73.98866547636007
1375312905970723095,219517861,0,0.9431947026560755,40.72028502875505,-73.98837414330015
48586222,219517861,0,0.9429642755853956,40.76195,-73.97595
1379122367967947800,219517861,0,0.9429315660463249,40.72087,-73.98856
1125454204459203690,14855509,0,0.9419810847839153,40.80857,-73.94481
50231254,9743617,0,0.9414460080520449,40.81581,-73.94122
1241470878700755751,72203373,0,0.9412981703081489,40.8838995,-73.9098231
741178664950324853,324032905,0,0.9412001474498782,40.70725,-73.78822
599991388795660334,219517861,0,0.9409852190155301,40.74265,-73.99032
38674685,219517861,0,0.9405699098557051,40.70845,-74.00561
45688536,219517861,0,0.9403243669379867,40.70616,-74.01482
13004967,4852748,0,0.9400411092002143,40.80526,-73.94618
49421625,92030616,0,0.939329420660218,40.73533,-73.98666
734060738824589056,482894767,0,0.9393113375327182,40.71498,-73.98714
52168779,219517861,0,0.9391439351205675,40.71552,-74.00835
31466176,14855509,0,0.9387306040806581,40.81325,-73.94841
725265752067758226,219517861,0,0.9386485858080281,40.75143,-73.98095
1197239116836336271,29239000,0,0.9381632471700617,40.761427,-73.982584
52168525,219517861,0,0.9379131538143958,40.7167,-74.00698
599992429950840153,219517861,0,0.937872841622442,40.74301,-73.98996
49088129,386345949,0,0.9375933917811501,40.75043,-73.99526
619493228177621291,219517861,0,0.9374819155915827,40.7082,-74.00485
1656621,5738733,0,0.9373838511427395,40.69191,-73.93901
35545434,266533448,0,0.9369671810426163,40.73968,-73.99494
48316284,219517861,0,0.9369149012524965,40.74506,-73.98891
38480777,219517861,0,0.9366027442679374,40.70657,-74.00491
45697674,219517861,0,0.936524082854846,40.70441,-74.01475
696623677328852773,470859718,0,0.9364956103692168,40.7181,-74.00159
613747202944317309,219517861,0,0.9363599198994044,40.7438,-73.98994
14318774,37718300,0,0.9363377463384824,40.734428,-73.855394
48566707,219517861,0,0.9362440413666147,40.70511,-74.01466
32857378,242924411,0,0.9360404925599437,40.68413,-73.95233
53229531,128579948,0,0.935790291492512,40.76638,-73.96564
1212893880121060294,408979935,0,0.9354042514765003,40.75014,-73.99702
48587331,219517861,0,0.9354035489411038,40.76192,-73.97584
696620581974515556,470859718,0,0.9352424930552047,40.71889,-74.00287
38486378,219517861,0,0.9344935043888176,40.70825,-74.00487
33785477,254771644,0,0.9343753404175135,40.69833,-73.92922
1055444597484933368,39350767,0,0.9343028410982762,40.73770445854396,-73.93431996588785
1109911011385843843,479665631,0,0.9339356035910226,40.69322076398382,-73.92986163507285
781447553772633220,30805991,0,0.9338554587865313,40.70447,-73.91964
835934696620291215,197053492,0,0.9337059897290265,40.70739809442565,-74.00884184934334
982172393543000727,537469023,0,0.9336164120391649,40.676218587488336,-73.9844912560909
32845516,242924411,0,0.933181288557363,40.68567,-73.95318
31667621,204811322,0,0.9331456118557776,40.74691,-73.98683
963085620841841358,219517861,0,0.9327157189832755,40.70817,-74.00651
32845331,242924411,0,0.9326601867141402,40.68488,-73.95466
7754697,18875522,0,0.9325747583258758,40.68816260821017,-73.94276855485504
1070901052420848550,40008334,0,0.9323895392152874,40.67227362524883,-73.94716576154329
46913873,378956905,0,0.9323316160310007,40.81752,-73.94521
48587324,219517861,0,0.9319781651587892,40.76348,-73.97436
6704737,9743617,0,0.931810240460938,40.81436,-73.94175
963066386070131161,219517861,0,0.9318063468990868,40.706720393846894,-74.00468637011221
919391026829825331,104851667,0,0.9311158262635457,40.70639592773135,-73.91922727900233
